"url","name","area","birthday","xingzuo","hot_fre","cover"
"http://music.taihe.com/artist/16422084","吴莫愁","中国","1992-04-18","(白羊座)","24","http://qukufile2.qianqian.com/data2/music/FD0B8E47AD253FE625A344B568A79CAA/253020807/253020807.jpg"
"http://music.taihe.com/artist/1643","Tamas Wells","澳大利亚","不详","不详","65","http://qukufile2.qianqian.com/data2/pic/7b1040e4024743110d3b80d5473856c9/261495368/261495368.jpg"
"http://music.taihe.com/artist/164399225","任瑟雍","韩国","1987-05-11","(金牛座)","0","http://qukufile2.qianqian.com/data2/pic/49bba1d3faf2e4f46f3bd95a06c9b03f/569495953/569495953.jpg"
"http://music.taihe.com/artist/16440975","佳宁组合","中国","不详","不详","2","http://qukufile2.qianqian.com/data2/music/40C38C0684D7C1C745D95EB387B32948/253492500/253492500.jpg"
"http://music.taihe.com/artist/164528737","周深","中国","1992-09-29","(天秤座)","5.51万","http://qukufile2.qianqian.com/data2/pic/38b10f47adea7944ad6854337d8f31c7/568351042/568351042.jpg"
"http://music.taihe.com/artist/16455713","陈俊彤","中国","不详","生日：","952","http://qukufile2.qianqian.com/data2/pic/01126e7b5e8520e321c5214b711a0ecd/604639758/604639758.jpg"
"http://music.taihe.com/artist/1648","蔡幸娟","中国","1966-03-18","(双鱼座)","109","http://qukufile2.qianqian.com/data2/music/7E11175259D2051D51E855F9558122D2/252061310/252061310.jpg"
"http://music.taihe.com/artist/165032915","UNIQ","韩国","不详","不详","17","http://qukufile2.qianqian.com/data2/pic/100f0797c0c5cdfcc9f03cdabce1517e/261549703/261549703.jpg"
"http://music.taihe.com/artist/16521224","张赫宣","中国","1985-10-07","(天秤座)","1959","http://qukufile2.qianqian.com/data2/pic/86507325/86507325.jpg"
"http://music.taihe.com/artist/1653","熊宝贝乐团","台湾","不详","不详","0","http://qukufile2.qianqian.com/data2/music/2913A318D590E06F041A4FB86D00C6A0/252057433/252057433.jpg"
"http://music.taihe.com/artist/16541885","吉克隽逸","中国","1988-05-13","(金牛座)","1984","http://qukufile2.qianqian.com/data2/pic/246585101/246585101.jpg"
"http://music.taihe.com/artist/165556069","赵翔同学","中国","不详","生日：","22","http://qukufile2.qianqian.com/data2/pic/94e26ee345bb67eacb4e293904793c39/610392821/610392821.jpg"
"http://music.taihe.com/artist/1656","魏如萱","台湾","1982-10-10","(天秤座)","1.15万","http://qukufile2.qianqian.com/data2/pic/a87d878de95e6cefbf03f25eaa14f1ec/585053871/585053871.jpg"
"http://music.taihe.com/artist/1657","澎恰恰","台湾","1956-04-15","(白羊座)","0","http://qukufile2.qianqian.com/data2/pic/cc6cc917904ee0c93cc6e28203858106/607976923/607976923.jpg"
"http://music.taihe.com/artist/16595597","梁博","中国","1991-03-25","(白羊座)","1230","http://qukufile2.qianqian.com/data2/pic/45be21f5bde7171b223885e97fd0a475/597853223/597853223.jpg"
"http://music.taihe.com/artist/16597217","郑虹","中国","1993-05-03","1993-05-03","7982","http://qukufile2.qianqian.com/data2/pic/86507277/86507277.jpg"
"http://music.taihe.com/artist/16600744","金池","中国","1978-02-14","1978-02-14","1070","http://qukufile2.qianqian.com/data2/pic/60ad97a11fad5a060a02177fc96abbd1/610196705/610196705.jpg"
"http://music.taihe.com/artist/166649077","0411乐队","中国","2009-03-21","2009-03-21","0","http://qukufile2.qianqian.com/data2/pic/124219758/124219758.jpg"
"http://music.taihe.com/artist/1667484","孙浩雨","中国","1988-08-06","(狮子座)","58","http://qukufile2.qianqian.com/data2/music/2001D0AF14BA714EF710908761A6D103/252336823/252336823.jpg"
"http://music.taihe.com/artist/1668463","赵照","中国","1979-03-17","(双鱼座)","36","http://qukufile2.qianqian.com/data2/music/5E38E1391BB2C6E7B32C6D94B7D99C7A/252058111/252058111.jpg"
"http://music.taihe.com/artist/1671","陈少华","中国","1974-03-25","(白羊座)","4997","http://qukufile2.qianqian.com/data2/pic/0917d03eabdfbd172a58a321b1532fe9/599333377/599333377.jpg"
"http://music.taihe.com/artist/1672","丁于","中国","1986-10-31","(天蝎座)","267","http://qukufile2.qianqian.com/data2/pic/518839923a0dda34eef462b2ecb05bbc/598715205/598715205.jpg"
"http://music.taihe.com/artist/1674472","李嘉石","中国","1983-06-16","(双子座)","500","http://qukufile2.qianqian.com/data2/pic/d113202757a11163ec00ddcf822dce9d/606483488/606483488.jpg"
"http://music.taihe.com/artist/1676","刘心","中国","1987-08-26","(处女座)","425","http://qukufile2.qianqian.com/data2/pic/86430802/86430802.jpg"
"http://music.taihe.com/artist/16762698","林妙可","中国","1999-07-01","(巨蟹座)","1644","http://qukufile2.qianqian.com/data2/pic/8bb6b1b65804579016090e374985539b/598749258/598749258.jpg"
"http://music.taihe.com/artist/1677","韦礼安","台湾","1987-03-05","(双鱼座)","17","http://qukufile2.qianqian.com/data2/pic/6fd287fe5abe7f0e60a0607141c0f87e/585065119/585065119.jpeg"
"http://music.taihe.com/artist/16797366","姐姐组合","中国","不详","不详","6","http://qukufile2.qianqian.com/data2/pic/42aff2a281f032d9617e3fca09357367/550236554/550236554.jpg"
"http://music.taihe.com/artist/16810295","刘振宇","中国","1986-06-03","1986-06-03","3","http://qukufile2.qianqian.com/data2/music/A56974B34F0C2078A487C8D5B6BDF552/253552629/253552629.jpg"
"http://music.taihe.com/artist/16815932","月亮姐姐","中国","1978-10-06","(天秤座)","60","http://qukufile2.qianqian.com/data2/pic/b4272dfe33a41062e8b46a0c5df51d53/605191709/605191709.jpg"
"http://music.taihe.com/artist/1684","崔恕","中国","(天蝎座)","(天蝎座)","2782","http://qukufile2.qianqian.com/data2/pic/07c4cfe819ef89c701bf1bb02acb7e5a/609145736/609145736.jpg"
"http://music.taihe.com/artist/168670882","Lovelyz","韩国","不详","不详","1","http://qukufile2.qianqian.com/data2/pic/124445063/124445063.jpg"
"http://music.taihe.com/artist/168674913","刘沛洋","中国","1976-12-07","(摩羯座)","36","http://qukufile2.qianqian.com/data2/pic/af8e7f7d4c708b64141f0eaf91952bc4/607977680/607977680.jpg"
"http://music.taihe.com/artist/168828375","沈波","中国","1992-03-28","(白羊座)","3880","http://qukufile2.qianqian.com/data2/pic/395d573863cac4d230e4da21454cd339/600198010/600198010.jpg"
"http://music.taihe.com/artist/169007","林欣彤","香港","1990-07-21","(巨蟹座)","4","http://qukufile2.qianqian.com/data2/pic/e98f5917d7f0d15a680621fd18ece488/604308677/604308677.jpg"
"http://music.taihe.com/artist/1695","李萌","中国","1989-09-27","(天秤座)","3","http://qukufile2.qianqian.com/data2/music/030B6CA53032471B03C2714D38C0D1ED/252059015/252059015.jpg"
"http://music.taihe.com/artist/1695563","Jason Aldean","美国","1977-02-28","1977-02-28","0","http://qukufile2.qianqian.com/data2/music/177A71C35ABA7B6A6105DC51889AF1AB/252135611/252135611.jpg"
"http://music.taihe.com/artist/1697","容韵琳","中国","1990-09-08","(处女座)","255","http://qukufile2.qianqian.com/data2/music/8FD865C5261DE279C0A336802FCBB223/252058975/252058975.jpg"
"http://music.taihe.com/artist/1698","黄奕","中国","1979-09-13","(处女座)","1","http://qukufile2.qianqian.com/data2/music/BC1E7308A7FFA9406831B37144E02134/252066905/252066905.jpg"
"http://music.taihe.com/artist/1699","文筱芮","中国","1990-01-05","(摩羯座)","0","http://qukufile2.qianqian.com/data2/music/0FE6C48F3CCFF07B9244C74F0D7CEFEF/252056686/252056686.jpg"
"http://music.taihe.com/artist/1700","迟志强","中国","1958-10-16","1958-10-16","2941","http://qukufile2.qianqian.com/data2/pic/e17731e69ee66ac4f5ee9b924996e2b8/599293706/599293706.jpg"
"http://music.taihe.com/artist/170054894","秋裤兄弟","中国","不详","不详","14","http://qukufile2.qianqian.com/data2/pic/124489082/124489082.jpg"
"http://music.taihe.com/artist/1707","易丹","中国","05-19","(金牛座)","150","http://qukufile2.qianqian.com/data2/pic/fe7487fd41f43ab6bbd20247aa07ea15/610909511/610909511.jpg"
"http://music.taihe.com/artist/1716","艳乐队","中国","2002","2002","1235","http://qukufile2.qianqian.com/data2/pic/3ce1d69468674b2cc74d33f5ff0a116b/610468347/610468347.png"
"http://music.taihe.com/artist/17164910","The Lumineers","美国","1983-02-18","1983-02-18","3","http://qukufile2.qianqian.com/data2/pic/a1720b3f5bfb68c3be2d1d3d9c055ec7/608272900/608272900.jpg"
"http://music.taihe.com/artist/172072","Adele","英国","1988-05-05","(金牛座)","790","http://qukufile2.qianqian.com/data2/pic/8f1133e93991e857afa23b1e694e9ad4/580383516/580383516.jpg"
"http://music.taihe.com/artist/172120638","鹿晗","中国","1990-04-20","(白羊座)","6704","http://qukufile2.qianqian.com/data2/pic/f6b56b3a087480709b60b1f2f65d1e36/580375237/580375237.jpg"
"http://music.taihe.com/artist/172173","Ashlee Simpson","美国","1984-10-03","1984-10-03","4","http://qukufile2.qianqian.com/data2/music/63D2D2CA95A422DF489390ABDD2CC023/252131456/252131456.jpg"
"http://music.taihe.com/artist/172188","B.B.King","美国","1925-09-16","1925-09-16","0","http://qukufile2.qianqian.com/data2/music/E7AC7AD3CBFD32B9F24150211B9A2CD1/252286456/252286456.jpg"
"http://music.taihe.com/artist/172232","Belle And Sebastian","苏格兰","1996-01-01","(摩羯座)","1","http://qukufile2.qianqian.com/data2/pic/23a08d802f76feeaefe773e15b13c739/610736182/610736182.jpg"
"http://music.taihe.com/artist/17225167","许千千","中国","1986-07-19","(巨蟹座)","124","http://qukufile2.qianqian.com/data2/pic/bec8a6767158a01d8607139b54625a14/552086618/552086618.jpg"
"http://music.taihe.com/artist/172253","Björk","冰岛","1965-11-21","(天蝎座)","6","http://qukufile2.qianqian.com/data2/music/EE6AABE6282DF7C44840A3AC365027F9/252053794/252053794.jpg"
"http://music.taihe.com/artist/172318","Bob Marley","牙买加","1945-02-06","1945-02-06","8","http://qukufile2.qianqian.com/data2/music/9B24E316DF9DD9FD8870E55232CC4A27/252130441/252130441.jpg"
"http://music.taihe.com/artist/172349","Bryan Adams","加拿大","1959-11-05","(天蝎座)","94","http://qukufile2.qianqian.com/data2/pic/d12cae5a89e382972aaf6c68aaf8e79a/604046346/604046346.jpg"
"http://music.taihe.com/artist/1723863","EXO-M","韩国","不详","不详","6","http://qukufile2.qianqian.com/data2/pic/120893051/120893051.jpg"
"http://music.taihe.com/artist/172402","Carpenters","美国","1967","1967","683","http://qukufile2.qianqian.com/data2/pic/86427126/86427126.jpg"
"http://music.taihe.com/artist/172431575","庞麦郎","中国","1984-01-19","(摩羯座)","851","http://qukufile2.qianqian.com/data2/pic/5d0fd1f7cdef2a3265609feec6835763/599309108/599309108.jpg"
"http://music.taihe.com/artist/172451","Colbie Caillat","美国","1985-05-28","(双子座)","150","http://qukufile2.qianqian.com/data2/pic/246936906/246936906.jpg"
"http://music.taihe.com/artist/1724515","杜婧荧","中国","06-05","(双子座)","140","http://qukufile2.qianqian.com/data2/pic/7770954269e97fa49855bf6eb3209604/608335210/608335210.jpg"
"http://music.taihe.com/artist/172520","Damien Rice","爱尔兰","1973-12-07","1973-12-07","2","http://qukufile2.qianqian.com/data2/music/F3BFDCD46C12A6B1792B632E469D450E/252130822/252130822.jpg"
"http://music.taihe.com/artist/172715","Eels","美国","1995","1995","56","http://qukufile2.qianqian.com/data2/pic/539741cbaab16ed6bcf1de8744074fb4/604263402/604263402.jpg"
"http://music.taihe.com/artist/17296","何炅","中国","1974-04-28","(金牛座)","2.15万","http://qukufile2.qianqian.com/data2/music/0B0ECA1A1D320809EDBAE3530DFAC994/252052165/252052165.jpg"
"http://music.taihe.com/artist/17298","谭咏麟","香港","1950-08-23","(处女座)","3835","http://qukufile2.qianqian.com/data2/pic/246668395/246668395.jpg"
"http://music.taihe.com/artist/17299","徐小凤","香港","1949-01-01","(摩羯座)","607","http://qukufile2.qianqian.com/data2/pic/d8f1341b34ac6241859eeecab0ec4411/544650301/544650301.jpg"
"http://music.taihe.com/artist/17301","张敬轩","香港","1981-02-01","(水瓶座)","269","http://qukufile2.qianqian.com/data2/pic/246681616/246681616.jpg"
"http://music.taihe.com/artist/17302","杨幂","中国","1986-09-12","1986-09-12","24","http://qukufile2.qianqian.com/data2/pic/86441597/86441597.jpg"
"http://music.taihe.com/artist/17304","杜丽莎","香港","1956-09-30","(天秤座)","4","http://qukufile2.qianqian.com/data2/pic/4890d8b3076474be857dcab5af9c954d/542130999/542130999.png"
"http://music.taihe.com/artist/1734024","Lana Del Rey","美国","1986-06-21","(双子座)","137","http://qukufile2.qianqian.com/data2/pic/246937189/246937189.jpg"
"http://music.taihe.com/artist/173501309","纳兰","中国","01-09","(摩羯座)","1292","http://qukufile2.qianqian.com/data2/pic/4ede9103c62f403e8debf0094a26d675/610768552/610768552.jpg"
"http://music.taihe.com/artist/173689547","林时完","韩国","1988-12-01","(射手座)","0","http://qukufile2.qianqian.com/data2/pic/125663932/125663932.jpg"
"http://music.taihe.com/artist/1740","林海","中国","1969-01-00","(摩羯座)","538","http://qukufile2.qianqian.com/data2/pic/80ece06279dc8012fdb56284eed62a78/608071421/608071421.jpg"
"http://music.taihe.com/artist/1741","小肥","中国","1976-06-13","1976-06-13","2","http://qukufile2.qianqian.com/data2/music/405B990BB03A7BFE397B93DA5E294459/252059987/252059987.jpg"
"http://music.taihe.com/artist/1742","张楚","中国","1968-11-17","(天蝎座)","2.14万","http://qukufile2.qianqian.com/data2/pic/89902256/89902256.jpg"
"http://music.taihe.com/artist/1745","庄妮","中国","02-11","02-11","7454","http://qukufile2.qianqian.com/data2/pic/246669663/246669663.jpg"
"http://music.taihe.com/artist/1747","韩晓","中国","1976-02-14","(水瓶座)","676","http://qukufile2.qianqian.com/data2/pic/82bc770b2726f4ec4fc24a5b3ca87d03/604067379/604067379.jpg"
"http://music.taihe.com/artist/174817","Extreme","地区：","不详","不详","0","http://qukufile2.qianqian.com/data2/music/D453F958532C4EABB559F44DB483A163/252358391/252358391.jpg"
"http://music.taihe.com/artist/174819","Fall Out Boy","美国","不详","不详","262","http://qukufile2.qianqian.com/data2/pic/45d9d8b17b562d1e7a1efe0578700a82/599029945/599029945.jpg"
"http://music.taihe.com/artist/174820","Feist","加拿大","1975-11-30","1975-11-30","9","http://qukufile2.qianqian.com/data2/music/63D94BF52C5689F1614309167FF0F897/252053431/252053431.jpg"
"http://music.taihe.com/artist/1750182","黄琬婷","中国","不详","生日：","4","http://qukufile2.qianqian.com/data2/music/C9E01CE8B26604A007B8EB38A0CF9B66/252381317/252381317.jpg"
"http://music.taihe.com/artist/1750197","庞岩","中国","不详","生日：","470","http://qukufile2.qianqian.com/data2/pic/d6b62bac678914c1512a402976b5950c/537901173/537901173.jpg"
"http://music.taihe.com/artist/1757","琼雪卓玛","中国","1982-10-26","(天蝎座)","844","http://qukufile2.qianqian.com/data2/pic/318191ab36d37cdf1b7a8f12d7c633ed/611246006/611246006.jpg"
"http://music.taihe.com/artist/1758","刘冲","中国","不详","生日：","146","http://qukufile2.qianqian.com/data2/pic/685d4b8ce2a7dd151f99667e6c56ffd4/610389584/610389584.jpg"
"http://music.taihe.com/artist/175822045","陆沅枫","中国","不详","生日：","94","http://qukufile2.qianqian.com/data2/pic/f26c17fa66128cad20f10646310ff236/610264264/610264264.jpg"
"http://music.taihe.com/artist/1760","王迪","中国","1995-01-08","1995-01-08","2","http://qukufile2.qianqian.com/data2/pic/f069fe0f83937ae902a025bc8333f503/537902780/537902780.jpg"
"http://music.taihe.com/artist/176828","John Legend","美国","1978-12-28","(摩羯座)","17","http://qukufile2.qianqian.com/data2/pic/9a1b0be01728caa4b5d18a897759f14f/583378725/583378725.jpg"
"http://music.taihe.com/artist/176833","John Mayer","美国","1977-10-16","(天秤座)","44","http://qukufile2.qianqian.com/data2/pic/86401356/86401356.jpg"
"http://music.taihe.com/artist/176855","JYJ","韩国","不详","不详","0","http://qukufile2.qianqian.com/data2/pic/121940269/121940269.jpg"
"http://music.taihe.com/artist/176856","Kasabian","英国","1997","1997","0","http://qukufile2.qianqian.com/data2/pic/f5535958ccf1af6d4db583391cb808ae/605726266/605726266.jpg"
"http://music.taihe.com/artist/176881","Kate Nash","英国","1987-07-06","1987-07-06","0","http://qukufile2.qianqian.com/data2/pic/17307fd9656c3a74e30740540b0bfd94/610736519/610736519.jpg"
"http://music.taihe.com/artist/176882","Kate Walsh","美国","1967-10-13","(天秤座)","0","http://qukufile2.qianqian.com/data2/music/82D36E1CD01161F3D133A5FDC798A372/252061255/252061255.jpg"
"http://music.taihe.com/artist/176883","Kesha","美国","1987-03-01","(双鱼座)","53","http://qukufile2.qianqian.com/data2/pic/246937203/246937203.jpg"
"http://music.taihe.com/artist/176903","Kenny G","美国","1956-06-05","(双子座)","157","http://qukufile2.qianqian.com/data2/pic/61865867858f662ab068cdf5ee18c8ce/261061713/261061713.jpg"
"http://music.taihe.com/artist/176920","Lifehouse","美国","不详","不详","9","http://qukufile2.qianqian.com/data2/music/92582EB9C752D3F689B150C665E76EEF/252149094/252149094.jpg"
"http://music.taihe.com/artist/1773400","Wiz Khalifa","美国","1987-09-08","(处女座)","329","http://qukufile2.qianqian.com/data2/pic/246937429/246937429.jpg"
"http://music.taihe.com/artist/177499","李千娜","台湾","1984-11-22","(射手座)","166","http://qukufile2.qianqian.com/data2/pic/22be6a0de281d7b98831f301b7bf6396/610612694/610612694.jpg"
"http://music.taihe.com/artist/1775","蛋糕炸弹","中国","不详","不详","52","http://qukufile2.qianqian.com/data2/pic/69b03b112a6f25173cf5d41ed7295f66/607855241/607855241.jpg"
"http://music.taihe.com/artist/177501","The View","英国","不详","生日：","0","http://qukufile2.qianqian.com/data2/pic/d9220a53f377862958ed4fc34ca86033/569495084/569495084.jpg"
"http://music.taihe.com/artist/177619","Foster The People","美国","不详","生日：","3","http://qukufile2.qianqian.com/data2/pic/137a0facbc9e8b952356001b0c37e00e/261810188/261810188.jpg"
