"name","date","url","author","author_url","ablum_name","ablum_link"
"爱别离","发行时间：2014-12-04","http://music.taihe.com/song/124831179","丁克森","/artist/68151721","三世森情","/album/124831176"
"不要来找我","发行时间：1999-09-09","http://music.taihe.com/song/1248413","杨乃文","/artist/1170","Silence","/album/172890"
"HEARTBREAKER","发行时间：2013-11-27","http://music.taihe.com/song/124859538","G-Dragon","/artist/56824000","COUP D´ETAT [+ ONE OF A KIND & HEARTBREAKER]","/album/105603430"
"冬景","发行时间：1981-09-18","http://music.taihe.com/song/1248672","张艾嘉","/artist/1171","童年","/album/68642"
"爱的代价","发行时间：1999-10-15","http://music.taihe.com/song/1248696","张艾嘉","/artist/1171","最爱张艾嘉 最完整精选全纪录","/album/155913"
"玻璃之情","发行时间：2003-07-08","http://music.taihe.com/song/1248915","张国荣","/artist/1092","一切随风","/album/193179"
"世界末日前","发行时间：2011-11-28","http://music.taihe.com/song/12491228","萧全","/artist/2666","请停止冷漠","/album/12491381"
"Ready For Your  Love (High)","发行时间：2008-04-22","http://music.taihe.com/song/12499387","Sioen","/artist/87967051","A Potion","/album/2029072"
"Higher","发行时间：2014-01-10","http://music.taihe.com/song/1250069","The Cardigans","/artist/177938","Best Of","/album/1095867"
"I Remember","发行时间：1992-05-06","http://music.taihe.com/song/1250125","周华健","/artist/1097","I REMEMBER","/album/193120"
"刀剑如梦","发行时间：1994-06-10","http://music.taihe.com/song/1250398","周华健","/artist/1097","风雨无阻","/album/194037"
"期待更多","发行时间：1989-01-27","http://music.taihe.com/song/1250545","周华健","/artist/1097","期待更多 付出更多","/album/69573"
"让我欢喜让我忧","发行时间：1991-11-28","http://music.taihe.com/song/1250574","周华健","/artist/1097","让我欢喜让我忧","/album/194884"
"最爱","发行时间：2007-06-07","http://music.taihe.com/song/1250708","周蕙","/artist/1403","绽放","/album/7274068"
"阿怪(国语)","发行时间：2008-09-03","http://music.taihe.com/song/1250712","陈奕迅","/artist/1077","The Best Moment","/album/1101844"
"等我一秒钟","发行时间：1999-11-29","http://music.taihe.com/song/1250724","周华健","/artist/1097","NOW现在周华健","/album/187446"
"学会","发行时间：2007-06-07","http://music.taihe.com/song/1250801","周蕙","/artist/1403","绽放","/album/7274068"
"圣诞结 (国语)","发行时间：2008-09-03","http://music.taihe.com/song/1250881","陈奕迅","/artist/1077","The Best Moment","/album/1101844"
"Good Feeling (J.O.B. Remix)","发行时间：2011-08-29","http://music.taihe.com/song/12517686","Flo Rida","/artist/93789","Good Feeling (Remixes)","/album/12511140"
"小童年","发行时间：2011-12-02","http://music.taihe.com/song/12521332","李怡霖","/artist/1304255","李怡霖","/album/12521719"
"听海","发行时间：1997-06-11","http://music.taihe.com/song/1252541","张惠妹","/artist/1071","Bad Boy","/album/194663"
"永隔一江水","发行时间：2014-12-05","http://music.taihe.com/song/125282782","张赫宣","/artist/16521224","点赞","/album/125282789"
"我有我爱你","发行时间：2002-07-24","http://music.taihe.com/song/1253644","陈奕迅","/artist/1077","The Line-Up","/album/476150"
"草原情歌","发行时间：2014-12-04","http://music.taihe.com/song/125392219","索南扎西","/artist/5826","索南扎西","/album/125392214"
"青春万岁","发行时间：2014-12-04","http://music.taihe.com/song/125392222","索南扎西","/artist/5826","索南扎西","/album/125392214"
"爱情在草原","发行时间：2014-12-04","http://music.taihe.com/song/125393315","夏兰","/artist/210116351","爱情在草原","/album/125393314"
"江南梦","发行时间：2014-12-04","http://music.taihe.com/song/125404745","纳兰","/artist/173501309","偶然","/album/125404741"
"寂寞飞行","发行时间：2001-08-29","http://music.taihe.com/song/1254999","江美琪","/artist/1187","想起","/album/180494"
"记事本(Remix)","发行时间：2001-12-21","http://music.taihe.com/song/1255423","陈慧琳","/artist/82402","Kelly Chen Bpm Dance Collection Volume 4","/album/7322956"
"鞋子特大号","发行时间：2014-12-07","http://music.taihe.com/song/125577565","周杰伦","/artist/7994","哎呦，不错哦","/album/125577577"
"有钱就是任性","发行时间：2014-12-12","http://music.taihe.com/song/125596484","龙奔","/artist/197522","有钱就是任性","/album/125596483"
"渡情","发行时间：2014-12-07","http://music.taihe.com/song/125613274","贺东","/artist/210115617","洋芋疙蛋","/album/125613264"
"三朝书","发行时间：2014-12-09","http://music.taihe.com/song/125613588","流月Ryutsuki","/artist/210117212","三朝书","/album/595922819"
"戏子","发行时间：2014-12-09","http://music.taihe.com/song/125639135","刘天助","/artist/15836704","留住你多好","/album/125639132"
"懂得自己","发行时间：2014-12-23","http://music.taihe.com/song/125656133","杨丞琳","/artist/82366","双丞戏","/album/125655985"
"别把寂寞当缘分","发行时间：2014-12-08","http://music.taihe.com/song/125661785","冷漠","/artist/1629","别把寂寞当缘分","/album/125661784"
"大哥你还好吗","发行时间：2014-12-11","http://music.taihe.com/song/125662554","沈昊飞","/artist/94490843","大哥你还好吗","/album/125662553"
"特别的时光","发行时间：2014-12-15","http://music.taihe.com/song/125676628","叶一茜","/artist/1046","特别的时光","/album/595923088"
"家乡的牧场","发行时间：2014-12-15","http://music.taihe.com/song/125688316","许柯","/artist/232873902","家乡的牧场","/album/125688315"
"算什么男人","发行时间：2014-12-16","http://music.taihe.com/song/125692017","周杰伦","/artist/7994","哎呦，不错哦","/album/125577577"
"说走就走的旅行","发行时间：2014-12-15","http://music.taihe.com/song/125692021","李行亮","/artist/10474","说走就走的旅行","/album/595923126"
"杯比","发行时间：2017-01-13","http://music.taihe.com/song/125692278","后弦","/artist/1273","下完这场雨","/album/272952776"
"而你呢","发行时间：2015-01-08","http://music.taihe.com/song/125693322","王筝","/artist/1236","叛逆之心","/album/125693343"
"好可惜","发行时间：2014-12-16","http://music.taihe.com/song/125698305","庄心妍 D","/artist/209045698","好可惜","/album/125698308"
"我以为","发行时间：2014-12-16","http://music.taihe.com/song/125698328","庄心妍","/artist/28646904","好可惜","/album/125698308"
"别走得那么快","发行时间：2014-11-26","http://music.taihe.com/song/125702910","李玉刚","/artist/1078","民国旧梦","/album/125702922"
"安静了","发行时间：2008-09-23","http://music.taihe.com/song/1257283","S.H.E","/artist/2511","我的电台 FM S.H.E","/album/1197157"
"多年后","发行时间：2014-12-17","http://music.taihe.com/song/125857270","曾沛慈","/artist/83908","我是曾沛慈","/album/125857137"
"坚强过头","发行时间：2014-12-17","http://music.taihe.com/song/125857496","曾沛慈","/artist/83908","我是曾沛慈","/album/125857137"
"一个人还是想着一个人","发行时间：2014-12-17","http://music.taihe.com/song/125857688","曾沛慈","/artist/83908","我是曾沛慈","/album/125857137"
"雨季","发行时间：2014-12-17","http://music.taihe.com/song/125857760","曾沛慈","/artist/83908","我是曾沛慈","/album/125857137"
"春天的花 夏天的雨","发行时间：1996-01-01","http://music.taihe.com/song/125883113","黄鹤翔","/artist/1545","九妹·跟我回家","/album/28374152"
"九妹","发行时间：1996-01-01","http://music.taihe.com/song/125883117","黄鹤翔","/artist/1545","九妹·跟我回家","/album/28374152"
"爱的旅途","发行时间：2014-12-17","http://music.taihe.com/song/125894146","晏敏敏,李芬特","/artist/138331399","完美爱情","/album/125894144"
"菩提树下","发行时间：2014-12-13","http://music.taihe.com/song/125933711","陆沅枫","/artist/175822045","菩提树下","/album/125933710"
"波斯猫","发行时间：2002-11-01","http://music.taihe.com/song/1259804","Twins","/artist/1050","留给世上最爱罗文的人","/album/2461649"
"冬季校园","发行时间：1996-06-15","http://music.taihe.com/song/1260508","小柯","/artist/1374","青春无悔 ","/album/276709020"
"千千阙歌","发行时间：1993-01-01","http://music.taihe.com/song/1262598","陈慧娴","/artist/11699","千千阙歌","/album/197096"
"美人鱼","发行时间：2004-06-04","http://music.taihe.com/song/1263058","林俊杰","/artist/1052","第二天堂","/album/946499"
"我还想念你","发行时间：2014-12-19","http://music.taihe.com/song/126373923","毕书尽","/artist/94490351","Action Bii","/album/126373113"
"过去","发行时间：0000-00-00","http://music.taihe.com/song/1264062","苏永康","/artist/1166","悲伤止步","/album/168283"
"两个人的孤单","发行时间：2014-12-19","http://music.taihe.com/song/126407044","王冠","/artist/211130816","昨天见","/album/126407047"
"当时的月亮","发行时间：2014-12-19","http://music.taihe.com/song/126409955","小波与杰子","/artist/209825008","光芒.出现","/album/126409959"
"The Planets: Jupiter, The Bringer Of Jollity","发行时间：2011-11-28","http://music.taihe.com/song/12646846","Adrian Leaper","/artist/20949387","Your 100 Classical Favorites","/album/12646640"
"Tonight Tonight","发行时间：2011-11-28","http://music.taihe.com/song/12647101","Hot Chelle Rae","/artist/413873","Whatever","/album/12646644"
"可不可以不爱你","发行时间：2008-09-16","http://music.taihe.com/song/1264910","刘恩佑","/artist/88011661","被爱伤害以后","/album/2449191"
"分手快乐(独唱版)","发行时间：2003-11-26","http://music.taihe.com/song/1264941","梁静茹","/artist/1095","恋爱的力量","/album/181324"
"等一个他","发行时间：2008-10-16","http://music.taihe.com/song/1267353","G.E.M.邓紫棋","/artist/7898","G.E.M.","/album/1267352"
"回忆的沙漏","发行时间：2008-10-16","http://music.taihe.com/song/1267392","G.E.M.邓紫棋","/artist/7898","G.E.M.","/album/1267352"
"睡公主","发行时间：2008-10-16","http://music.taihe.com/song/1267427","G.E.M.邓紫棋","/artist/7898","G.E.M.","/album/1267352"
"西界","发行时间：2007-06-29","http://music.taihe.com/song/1268119","林俊杰","/artist/1052","西界","/album/73060"
"无聊","发行时间：2007-06-29","http://music.taihe.com/song/1268158","林俊杰","/artist/1052","西界","/album/73060"
"大男人·小女孩","发行时间：2007-06-29","http://music.taihe.com/song/1268205","林俊杰","/artist/1052","西界","/album/73060"
"L-O-V-E","发行时间：2007-06-29","http://music.taihe.com/song/1268231","林俊杰,洪俊扬","/artist/1052","西界","/album/73060"
"发现爱","发行时间：2007-06-29","http://music.taihe.com/song/1268254","林俊杰,金莎","/artist/1052","西界","/album/73060"
"不流泪的机场","发行时间：2007-06-29","http://music.taihe.com/song/1268271","林俊杰","/artist/1052","西界","/album/73060"
"一起等地球爆炸吧","发行时间：2011-12-09","http://music.taihe.com/song/12691412","棉花糖","/artist/1572","等地球爆炸","/album/12691483"
"矜持 (原唱︰王菲)","发行时间：2008-10-01","http://music.taihe.com/song/1269300","李健","/artist/1383","遥远的天空底下","/album/165514"
"陀螺 (原唱︰万晓利)","发行时间：2008-10-01","http://music.taihe.com/song/1269372","李健","/artist/1383","遥远的天空底下","/album/165514"
"梦一场 (原唱︰那英)","发行时间：2008-10-01","http://music.taihe.com/song/1269439","李健","/artist/1383","遥远的天空底下","/album/165514"
"分手就分手","发行时间：2012-04-06","http://music.taihe.com/song/12697719","小山","/artist/2660","如果我们分开","/album/13908441"
"纸飞机","发行时间：2003-01-01","http://music.taihe.com/song/127008335","林忆莲","/artist/1133","最好的…林忆莲","/album/193649"
"我醒着做梦","发行时间：2014-12-23","http://music.taihe.com/song/127018689","张学友","/artist/2507","醒着做梦","/album/124167293"
"My Sunshine","发行时间：2014-12-29","http://music.taihe.com/song/127018924","张杰","/artist/1035","何以笙箫默 电视原声带","/album/127619348"
"春秋","发行时间：2014-12-23","http://music.taihe.com/song/127040397","张敬轩","/artist/17301","Hins Live in Passion 张敬轩演唱会 2014","/album/127040440"
"断点","发行时间：2014-12-23","http://music.taihe.com/song/127040399","张敬轩","/artist/17301","Hins Live in Passion 张敬轩演唱会 2014","/album/127040440"
"骚灵情歌","发行时间：2014-12-23","http://music.taihe.com/song/127040410","张敬轩","/artist/17301","Hins Live in Passion 张敬轩演唱会 2014","/album/127040440"
"早熟","发行时间：2008-10-30","http://music.taihe.com/song/1271108","洪卓立","/artist/1420","Next Attraction","/album/107962"
"好久不见","发行时间：2007-04-24","http://music.taihe.com/song/1271193","陈奕迅","/artist/1077","认了吧","/album/7313325"
"我们的歌","发行时间：2007-06-28","http://music.taihe.com/song/1271701","王力宏","/artist/1107","改变自己","/album/7274053"
