"company","url","date","author","author_url","cover","name","play_fre"
"滚石唱片","http://music.taihe.com/album/166216","2001-03-16","赵传","http://music.taihe.com/artist/1209","http://qukufile2.qianqian.com/data2/music/707D4DA2F0354BB9741B97222BF3A851/252407843/252407843.jpg","那个傻瓜爱过你","17"
"英皇唱片","http://music.taihe.com/album/166222","2005-06-21","张信哲","http://music.taihe.com/artist/1118","http://qukufile2.qianqian.com/data2/pic/ff60d6872198690838a1562481b5e81a/166222/166222.jpg","新城容我信爱一唱倾情音乐会","10"
"英皇唱片","http://music.taihe.com/album/166247","2007-01-30","张信哲","http://music.taihe.com/artist/1118","http://qukufile2.qianqian.com/data2/pic/58af084a90e63ee3b3701cbffd4d0399/166247/166247.jpg","弦歌有你","41"
"天中文化","http://music.taihe.com/album/166508","2006-02-21","孙悦","http://music.taihe.com/artist/1153","http://qukufile2.qianqian.com/data2/pic/3a8cecbf34fdb223627f57f2d6db47cf/166508/166508.jpg","幸福沙漏","4"
"滚石唱片","http://music.taihe.com/album/166527","1996-05-01","苏慧伦","http://music.taihe.com/artist/1195","http://qukufile2.qianqian.com/data2/pic/70883433240509d03e93342800d86b5d/166527/166527.jpg","LEMON TREE","19"
"乐享文化","http://music.taihe.com/album/16669638","2012-01-05","曹秦","http://music.taihe.com/artist/595849","http://qukufile2.qianqian.com/data2/pic/0215d327ff5332b6e28ad9c664038d27/610736852/610736852.jpg","繁星未泯","0"
"环球唱片","http://music.taihe.com/album/16679089","2012-08-07","梁静茹","http://music.taihe.com/artist/1095","http://qukufile2.qianqian.com/data2/music/88E3B59F91848E0684513C97E04766EC/253109264/253109264.jpg","小爱情","32"
"SONY","http://music.taihe.com/album/16679865","2012-08-06","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/music/7AD66DF5983B1498710705FC4552CBD2/253521758/253521758.jpg","We Walk The Line: A Celebration of the Music of Johnny Cash","0"
"环球唱片","http://music.taihe.com/album/16680169","2012-08-31","潘玮柏","http://music.taihe.com/artist/6113","http://qukufile2.qianqian.com/data2/pic/e3a75ea935656bf267c50ba5fa3ae586/16680169/16680169.jpg","24个比利","41"
"英皇唱片","http://music.taihe.com/album/167015","2009-08-14","容祖儿","http://music.taihe.com/artist/1099","http://qukufile2.qianqian.com/data2/pic/a44813e1252e4ad5207511093a4cc134/167015/167015.jpg","很忙","1"
"英皇唱片","http://music.taihe.com/album/167020","2009-04-29","容祖儿","http://music.taihe.com/artist/1099","http://qukufile2.qianqian.com/data2/pic/c28f3ba59106d8490bc25f458146f041/167020/167020.jpg","A Time For Us","1"
"SONY","http://music.taihe.com/album/16716086","2012-08-08","Various Artists","http://music.taihe.com/artist/4016","http://qukufile2.qianqian.com/data2/pic/5bcfaeee9b3e0b683c2419b3c3ecf468/554520077/554520077.jpg","Tea Time 2","5"
"环球唱片","http://music.taihe.com/album/168283","2014-01-30","苏永康","http://music.taihe.com/artist/1166","http://qukufile2.qianqian.com/data2/music/46E65D3798357152EF1F06160B754A42/252635853/252635853.jpg","悲伤止步","2"
"环球唱片","http://music.taihe.com/album/168358","2007-11-16","大嘴巴","http://music.taihe.com/artist/10594","http://qukufile2.qianqian.com/data2/music/D2AD74A42AF05C256111765F80E2292B/252257204/252257204.jpg","大嘴巴","3"
"Interscope","http://music.taihe.com/album/168624","2006-11-20","U2","http://music.taihe.com/artist/83603","http://qukufile2.qianqian.com/data2/pic/27bbebf6ec92e5c12da70545234fd70f/168624/168624.jpg","U218 Singles","3"
"不详","http://music.taihe.com/album/1689499","不详","海顿","http://music.taihe.com/artist/88030326","http://qukufile2.qianqian.com/data2/music/747495263F34BD8E6D0C2F3FFC64FB32/252306755/252306755.jpg","双簧管、小号和大键琴协奏曲","4"
"不详","http://music.taihe.com/album/169758","2001-04-01","王杰","http://music.taihe.com/artist/1090","http://qukufile2.qianqian.com/data2/pic/93a76a65f73b4056e91196cc6f70c0bc/579867754/579867754.jpg","万岁2001","18"
"英皇唱片","http://music.taihe.com/album/169771","2002-07-01","王杰","http://music.taihe.com/artist/1090","http://qukufile2.qianqian.com/data2/pic/7209d5438e1a8329b5013c4bbab7a50c/579978310/579978310.jpg","爱与梦","6"
"滚石唱片","http://music.taihe.com/album/170484","1994-12-17","伍佰 & China Blue","http://music.taihe.com/artist/2863","http://qukufile2.qianqian.com/data2/pic/c6533788b74fa8eb6de995b08f567138/170484/170484.jpg","浪人情歌","18"
"环球唱片","http://music.taihe.com/album/170862","2003-01-20","Counting Crows","http://music.taihe.com/artist/8284","http://qukufile2.qianqian.com/data2/music/664CE083466E355D7B87048A28A0EDAA/252235150/252235150.jpg","Hard Candy","4"
"SONY","http://music.taihe.com/album/171047","2000-09-15","金海心","http://music.taihe.com/artist/1145","http://qukufile2.qianqian.com/data2/pic/b7cb2dc6ca712ecd89b54f4256d48773/261974033/261974033.jpg","那么骄傲","12"
"滚石唱片","http://music.taihe.com/album/171653","1999-05-13","万芳","http://music.taihe.com/artist/1244","http://qukufile2.qianqian.com/data2/pic/6d67d9bf2f04ed9e8e2896fb0cba5c90/580001386/580001386.jpg","不换","2"
"海蝶音乐","http://music.taihe.com/album/172169","2002-11-29","阿杜","http://music.taihe.com/artist/1115","http://qukufile2.qianqian.com/data2/pic/455dd3c7208a282d330c09c1166a237f/172169/172169.jpg","坚持到底","72"
"环球唱片","http://music.taihe.com/album/172187","1999-06-21","Godsmack","http://music.taihe.com/artist/720762","http://qukufile2.qianqian.com/data2/music/20E8D5FB4DE1B82187B86C0D5E610E09/252238027/252238027.jpg","Godsmack","1"
"不详","http://music.taihe.com/album/17248982","2004-05-27","伍佰 & China Blue","http://music.taihe.com/artist/2863","http://qukufile2.qianqian.com/data2/pic/fe63085626c71427da1cf56e7476407f/17248982/17248982.jpg","爱你伍佰年","10"
"滚石唱片","http://music.taihe.com/album/172890","1999-09-09","杨乃文","http://music.taihe.com/artist/1170","http://qukufile2.qianqian.com/data2/pic/8ea4c1df28b33bd7e8b4063acb154a79/172890/172890.jpg","Silence","8"
"中国唱片总公司","http://music.taihe.com/album/172896","1998-08-01","杨钰莹","http://music.taihe.com/artist/1451","http://qukufile2.qianqian.com/data2/pic/7b448b9ff09e10d14e3a5350e7b1e1c0/601767811/601767811.jpg","20世纪中华歌坛名人百集珍藏版","15"
"太合麦田","http://music.taihe.com/album/172920","2008-04-29","李宇春","http://music.taihe.com/artist/1025","http://qukufile2.qianqian.com/data2/pic/fd3391385de62db58dca5ee4cecdc9a4/556049407/556049407.jpg","少年中国","35"
"龙乐文化","http://music.taihe.com/album/172927","1998-01-01","杨钰莹","http://music.taihe.com/artist/1451","http://qukufile2.qianqian.com/data2/pic/08252bfdb9cf25cc77d6e2e4c6a482ad/601808150/601808150.jpg","轻轻的告诉你","31"
"太合麦田","http://music.taihe.com/album/172931","2006-09-15","李宇春","http://music.taihe.com/artist/1025","http://qukufile2.qianqian.com/data2/pic/0532c9bde302ae121eea7a9d0868555a/556187915/556187915.jpg","皇后与梦想","28"
"太合麦田","http://music.taihe.com/album/172948","2007-11-02","李宇春","http://music.taihe.com/artist/1025","http://qukufile2.qianqian.com/data2/pic/c51acebe9779c4fef0c0ed6e45edc06b/557334886/557334886.jpg","我的","31"
"滚石唱片","http://music.taihe.com/album/173105","1996-12-18","李心洁","http://music.taihe.com/artist/1131","http://qukufile2.qianqian.com/data2/pic/1d901722a35a17ce7081e4fe46b6a1a8/173105/173105.jpg","同一个星空下","2"
"滚石唱片","http://music.taihe.com/album/173209","2002-06-21","刘若英","http://music.taihe.com/artist/1067","http://qukufile2.qianqian.com/data2/pic/e47841aec86f1590247b55f428bc457c/173209/173209.jpg","Love and the C'ity","34"
"EMI","http://music.taihe.com/album/173218","2005-12-09","刘若英","http://music.taihe.com/artist/1067","http://qukufile2.qianqian.com/data2/pic/124252825/124252825.jpg","一整夜","30"
"魔岩唱片","http://music.taihe.com/album/173505","1992-12-01","黑豹乐队","http://music.taihe.com/artist/7572","http://qukufile2.qianqian.com/data2/pic/73c045e94e982edffe780c350652cf81/585015408/585015408.jpeg","黑豹","217"
"福茂唱片","http://music.taihe.com/album/173526","2006-12-15","黑Girl","http://music.taihe.com/artist/68684","http://qukufile2.qianqian.com/data2/pic/1acea9adb11a9fffa9914f418e162310/610220534/610220534.jpg","美眉私密的一天-粉红高压电","1"
"福茂唱片","http://music.taihe.com/album/173543","2006-07-14","黑Girl","http://music.taihe.com/artist/68684","http://qukufile2.qianqian.com/data2/pic/b1a2eeb6c24c8d8f266f2230fda687a9/607908797/607908797.jpg","我爱黑涩会","0"
"滚石唱片","http://music.taihe.com/album/173971","2004-03-25","任贤齐","http://music.taihe.com/artist/1094","http://qukufile2.qianqian.com/data2/pic/73a3804e1b971cbebc63d99260278136/173971/173971.jpg","情义","82"
"龙乐文化","http://music.taihe.com/album/174041","2004-11-01","陈明","http://music.taihe.com/artist/1212","http://qukufile2.qianqian.com/data2/pic/cb16be577522769015361affdacf8314/601755113/601755113.jpg","爱听","1"
"不详","http://music.taihe.com/album/174096","2003-10-01","陈洁仪","http://music.taihe.com/artist/1541","http://qukufile2.qianqian.com/data2/pic/124103349/124103349.jpg","懂得","0"
"金牌大风","http://music.taihe.com/album/174116","2009-03-06","蔡依林","http://music.taihe.com/artist/1034","http://qukufile2.qianqian.com/data2/music/02447EAD026999DB5A14834CA72C7C87/252229004/252229004.jpg","J世纪 Jeneration","5"
"环球唱片","http://music.taihe.com/album/174167","2006-08-01","陈慧琳","http://music.taihe.com/artist/82402","http://qukufile2.qianqian.com/data2/pic/124297883/124297883.jpg","Happy Girl","4"
"不详","http://music.taihe.com/album/174186","2001-01-01","蔡幸娟","http://music.taihe.com/artist/1648","http://qukufile2.qianqian.com/data2/pic/d4fb02365703340f9e4ae7f3202a730c/261974956/261974956.jpg","永远的中国娃娃","5"
"北京摩登天空文化发展有限公司","http://music.taihe.com/album/174537","1998-01-01","新裤子","http://music.taihe.com/artist/10621","http://qukufile2.qianqian.com/data2/pic/9f00d78d0df55d6942adcace36541b2b/556049331/556049331.jpg","新裤子","26"
"环球唱片","http://music.taihe.com/album/17461795","2011-12-06","Dia Frampton","http://music.taihe.com/artist/14668060","http://qukufile2.qianqian.com/data2/pic/89196008/89196008.jpg","Red","84"
"环球唱片","http://music.taihe.com/album/17465427","2009-12-03","李克勤","http://music.taihe.com/artist/8485","http://qukufile2.qianqian.com/data2/music/663B07C666A39792D936B7E44CC47CD7/253092741/253092741.jpg","大乐队","1"
"滚石唱片","http://music.taihe.com/album/174781","1999-12-16","无印良品","http://music.taihe.com/artist/1534","http://qukufile2.qianqian.com/data2/pic/bdb1040585d8442e5af36decf99689e3/174781/174781.jpg","珍重 无印良品","58"
"华谊兄弟","http://music.taihe.com/album/174850","2007-12-08","张靓颖","http://music.taihe.com/artist/1026","http://qukufile2.qianqian.com/data2/pic/3c94ea1cd470c3c6abdcc9905c9c3dab/174850/174850.jpg","Dear Jane","6"
"英皇唱片","http://music.taihe.com/album/174869","2007-07-27","钟舒漫","http://music.taihe.com/artist/1484","http://qukufile2.qianqian.com/data2/pic/70bcf70811c6c228ebb3afbdd6f0b1e7/174869/174869.jpg","乖女仔","0"
"滚石唱片","http://music.taihe.com/album/174910","1994-06-03","赵咏华","http://music.taihe.com/artist/1998","http://qukufile2.qianqian.com/data2/pic/f31bc60b365e316f3139e12b0d479a65/174910/174910.jpg","我的爱我的梦我的家","30"
"环球唱片","http://music.taihe.com/album/17491303","2012-04-30","Vicci Martinez","http://music.taihe.com/artist/14667741","http://qukufile2.qianqian.com/data2/pic/89196183/89196183.jpg","Come Along","1"
"环球唱片","http://music.taihe.com/album/17492991","2012-04-30","Angel Taylor","http://music.taihe.com/artist/44626114","http://qukufile2.qianqian.com/data2/pic/89196243/89196243.jpg","Someone Like You","80"
"天中文化","http://music.taihe.com/album/174932","2005-07-20","张含韵","http://music.taihe.com/artist/10496","http://qukufile2.qianqian.com/data2/pic/dbca6c076f8c4938d5a1f5b3f9bfd9e6/174932/174932.jpg","我很张含韵","18"
"环球唱片","http://music.taihe.com/album/17516642","2012-04-30","James Massone","http://music.taihe.com/artist/38430345","http://qukufile2.qianqian.com/data2/music/86B935935D1E52A4DE29536F049EC1A4/253410010/253410010.jpg","Don’t Know Why","2"
"环球唱片","http://music.taihe.com/album/17517691","2012-04-30","Kim Yarbrough","http://music.taihe.com/artist/25027260","http://qukufile2.qianqian.com/data2/pic/89198019/89198019.jpg","Rolling In The Deep","137"
"力行网际（上海）文化传媒有限公司","http://music.taihe.com/album/175431","1991-02-01","齐秦","http://music.taihe.com/artist/1117","http://qukufile2.qianqian.com/data2/pic/8d5162f6daebc31699c061ba667de7b5/261975331/261975331.jpg","柔情主义","39"
"环球唱片","http://music.taihe.com/album/175523","2004-02-01","黄凯芹","http://music.taihe.com/artist/83791","http://qukufile2.qianqian.com/data2/pic/4fb78a19da3983996310b9911e8c3d5d/601424525/601424525.jpg","回忆的声音","0"
"英皇唱片","http://music.taihe.com/album/175528","2002-07-03","陈冠希","http://music.taihe.com/artist/1053","http://qukufile2.qianqian.com/data2/music/073969C83DEC26E1BD137F1B63AE72DA/252272288/252272288.jpg","Break Through","0"
"倍特唱片","http://music.taihe.com/album/175656","2003-11-01","潘越云","http://music.taihe.com/artist/1181","http://qukufile2.qianqian.com/data2/pic/df979a37b76d07f12ee8e605cf4b7bc9/585040790/585040790.jpg","旧情人","6"
"北京四海音色文化传播有限公司","http://music.taihe.com/album/175667","2004-12-01","潘美辰","http://music.taihe.com/artist/6114","http://qukufile2.qianqian.com/data2/pic/2971f5c404d8b2ef98a756d5ee04df59/175667/175667.jpg","傻小孩","9"
"滚石唱片","http://music.taihe.com/album/17614218","2003-03-14","莫文蔚","http://music.taihe.com/artist/1116","http://qukufile2.qianqian.com/data2/pic/342654e836e01960f39724eabe704f77/579360220/579360220.jpg","滚石香港黄金十年莫文蔚精选","32"
"滚石唱片","http://music.taihe.com/album/17625381","2000-06-01","莫文蔚","http://music.taihe.com/artist/1116","http://qukufile2.qianqian.com/data2/pic/d17f11b505c8fb9dd45483d0c7ce35e0/17625381/17625381.jpg","Karen More…","9"
"环球唱片","http://music.taihe.com/album/176266","1996-04-01","No Doubt","http://music.taihe.com/artist/177910","http://qukufile2.qianqian.com/data2/music/1FB35BBFC555C42AAB42268312EAB548/252236887/252236887.jpg","Tragic Kingdom","3"
"英皇唱片","http://music.taihe.com/album/176619","2003-05-31","谢霆锋","http://music.taihe.com/artist/1047","http://qukufile2.qianqian.com/data2/music/3923DFAB5C9F56E147BA4F3E35B41109/252272097/252272097.jpg","Reborn","3"
"英皇唱片","http://music.taihe.com/album/176625","2002-08-10","谢霆锋","http://music.taihe.com/artist/1047","http://qukufile2.qianqian.com/data2/music/F42530D39AD77503CD3AAD66DB4A75B8/252228474/252228474.jpg","无形的他全精选","3"
"不详","http://music.taihe.com/album/17671260","2002-01-01","朱明瑛","http://music.taihe.com/artist/8470","http://qukufile2.qianqian.com/data2/music/11B99D6F685C10089BA551617D894655/253456667/253456667.jpg","回娘家","41"
"英皇唱片","http://music.taihe.com/album/176802","2006-09-01","Twins","http://music.taihe.com/artist/1050","http://qukufile2.qianqian.com/data2/pic/2aae12b3222e221371783dc951f9f247/176802/176802.jpg","Ho Hoo Tan","0"
"SONY","http://music.taihe.com/album/17717084","2011-05-18","西野カナ","http://music.taihe.com/artist/10480","http://qukufile2.qianqian.com/data2/pic/fbcf0c7d5ccc1bdc1ddcda9d02b35e5e/598053944/598053944.png","Esperanza","2"
"SONY","http://music.taihe.com/album/17718964","2009-10-21","西野カナ","http://music.taihe.com/artist/10480","http://qukufile2.qianqian.com/data2/pic/87d31878e48ccbef70518e508a4e3370/17718964/17718964.jpg","もっと","3"
"星工场","http://music.taihe.com/album/177343","1998-01-01","罗中旭","http://music.taihe.com/artist/1147","http://qukufile2.qianqian.com/data2/pic/39928418/39928418.jpg","为你自豪","0"
"滚石唱片","http://music.taihe.com/album/177366","1999-11-01","李宗盛","http://music.taihe.com/artist/1925","http://qukufile2.qianqian.com/data2/pic/faa53e3faf92ffac8a10cf1e510a56e8/177366/177366.jpg","作品李宗盛","72"
"滚石唱片","http://music.taihe.com/album/17741172","2003-03-14","Beyond","http://music.taihe.com/artist/1100","http://qukufile2.qianqian.com/data2/pic/d5b43ea73dca8d825b5262ee1c51138a/17741172/17741172.jpg","滚石香港黄金十年BEYOND精选","20"
